"location","age","pop","code"
"South Dakota","13",12016,"SD"
"South Dakota","14",11893,"SD"
"South Dakota","15",11845,"SD"
"South Dakota","16",11318,"SD"
"South Dakota","17",11105,"SD"
"South Dakota","18",10921,"SD"
"South Dakota","19",12545,"SD"
"South Dakota","20",12122,"SD"
"South Dakota","21",11935,"SD"
"South Dakota","22",11803,"SD"
"South Dakota","23",11611,"SD"
"South Dakota","24",11459,"SD"
"South Dakota","25",11561,"SD"
"South Dakota","26",11608,"SD"
"South Dakota","27",12061,"SD"
"South Dakota","28",11465,"SD"
"South Dakota","29",11291,"SD"
"South Dakota","30",11350,"SD"
"South Dakota","31",11430,"SD"
"South Dakota","32",11201,"SD"
"South Dakota","33",11581,"SD"
"South Dakota","34",11516,"SD"
"South Dakota","35",11381,"SD"
"South Dakota","36",11236,"SD"
"South Dakota","37",11456,"SD"
"South Dakota","38",11305,"SD"
"South Dakota","39",11521,"SD"
"South Dakota","40",10433,"SD"
"South Dakota","41",9947,"SD"
"South Dakota","42",9817,"SD"
"South Dakota","43",9431,"SD"
"South Dakota","44",9337,"SD"
"South Dakota","45",8926,"SD"
"South Dakota","46",8888,"SD"
"South Dakota","47",9294,"SD"
"South Dakota","48",9729,"SD"
"South Dakota","49",9804,"SD"
"South Dakota","50",9387,"SD"
"South Dakota","51",9310,"SD"
"South Dakota","52",9311,"SD"
"South Dakota","53",9746,"SD"
"South Dakota","54",10470,"SD"
"South Dakota","55",11164,"SD"
"South Dakota","56",11566,"SD"
"South Dakota","57",11680,"SD"
"South Dakota","58",12017,"SD"
"South Dakota","59",12362,"SD"
"South Dakota","60",11791,"SD"
"South Dakota","61",11876,"SD"
"South Dakota","62",11790,"SD"
"South Dakota","63",11686,"SD"
"South Dakota","64",11566,"SD"
"South Dakota","65",11377,"SD"
"South Dakota","66",10858,"SD"
"South Dakota","67",10373,"SD"
"South Dakota","68",9911,"SD"
"South Dakota","69",9503,"SD"
"South Dakota","70",8795,"SD"
"South Dakota","71",8375,"SD"
"South Dakota","72",8309,"SD"
"South Dakota","73",5968,"SD"
"South Dakota","74",5747,"SD"
"South Dakota","75",5629,"SD"
"South Dakota","76",5604,"SD"
"South Dakota","77",4816,"SD"
"South Dakota","78",4262,"SD"
"South Dakota","79",4131,"SD"
"South Dakota","80",3955,"SD"
"South Dakota","81",3551,"SD"
"South Dakota","82",3341,"SD"
"South Dakota","83",3329,"SD"
"South Dakota","84",3052,"SD"
"South Dakota","85",999,"SD"
"South Dakota","86",999,"SD"
"South Dakota","87",999,"SD"
"South Dakota","88",999,"SD"
"South Dakota","89",999,"SD"
"South Dakota","90",999,"SD"
"South Dakota","91",999,"SD"
"South Dakota","92",999,"SD"
"South Dakota","93",999,"SD"
"South Dakota","94",999,"SD"
"South Dakota","95",999,"SD"
"South Dakota","96",999,"SD"
"South Dakota","97",999,"SD"
"South Dakota","98",999,"SD"
"South Dakota","99",999,"SD"
"South Dakota","100",999,"SD"
"South Dakota","101",999,"SD"
"South Dakota","102",999,"SD"
"South Dakota","103",999,"SD"
"South Dakota","104",999,"SD"
"South Dakota","105",999,"SD"
"Tennessee","0",79775,"TN"
"Tennessee","1",81044,"TN"
"Tennessee","2",81371,"TN"
"Tennessee","3",82894,"TN"
"Tennessee","4",83521,"TN"
"Tennessee","5",82643,"TN"
"Tennessee","6",82533,"TN"
"Tennessee","7",83023,"TN"
"Tennessee","8",82100,"TN"
"Tennessee","9",83080,"TN"
"Tennessee","10",83950,"TN"
"Tennessee","11",87672,"TN"
"Tennessee","12",87358,"TN"
"Tennessee","13",86678,"TN"
"Tennessee","14",85644,"TN"
"Tennessee","15",85732,"TN"
"Tennessee","16",85662,"TN"
"Tennessee","17",85371,"TN"
"Tennessee","18",83815,"TN"
"Tennessee","19",83700,"TN"
"Tennessee","20",85093,"TN"
"Tennessee","21",86550,"TN"
"Tennessee","22",87900,"TN"
"Tennessee","23",91152,"TN"
"Tennessee","24",94230,"TN"
"Tennessee","25",95552,"TN"
"Tennessee","26",97136,"TN"
"Tennessee","27",100716,"TN"
"Tennessee","28",103020,"TN"
"Tennessee","29",100862,"TN"
"Tennessee","30",95330,"TN"
"Tennessee","31",91745,"TN"
"Tennessee","32",88469,"TN"
"Tennessee","33",88195,"TN"
"Tennessee","34",88631,"TN"
"Tennessee","35",85077,"TN"
"Tennessee","36",87274,"TN"
"Tennessee","37",87561,"TN"
"Tennessee","38",86351,"TN"
"Tennessee","39",89265,"TN"
"Tennessee","40",84614,"TN"
"Tennessee","41",83057,"TN"
"Tennessee","42",82480,"TN"
"Tennessee","43",78924,"TN"
"Tennessee","44",83055,"TN"
"Tennessee","45",81198,"TN"
"Tennessee","46",83659,"TN"
"Tennessee","47",87802,"TN"
"Tennessee","48",92821,"TN"
"Tennessee","49",92515,"TN"
"Tennessee","50",87009,"TN"
"Tennessee","51",83814,"TN"
"Tennessee","52",84157,"TN"
"Tennessee","53",86272,"TN"
"Tennessee","54",92032,"TN"
"Tennessee","55",93595,"TN"
"Tennessee","56",92269,"TN"
"Tennessee","57",91113,"TN"
"Tennessee","58",91134,"TN"
"Tennessee","59",92183,"TN"
"Tennessee","60",88792,"TN"
"Tennessee","61",88493,"TN"
"Tennessee","62",87921,"TN"
"Tennessee","63",85145,"TN"
"Tennessee","64",84052,"TN"
"Tennessee","65",81233,"TN"
"Tennessee","66",77316,"TN"
"Tennessee","67",73807,"TN"
"Tennessee","68",71918,"TN"
"Tennessee","69",69487,"TN"
"Tennessee","70",68666,"TN"
"Tennessee","71",68075,"TN"
"Tennessee","72",70776,"TN"
"Tennessee","73",50429,"TN"
"Tennessee","74",49689,"TN"
"Tennessee","75",47947,"TN"
"Tennessee","76",48322,"TN"
"Tennessee","77",41384,"TN"
"Tennessee","78",37132,"TN"
"Tennessee","79",34445,"TN"
"Tennessee","80",31398,"TN"
"Tennessee","81",28943,"TN"
"Tennessee","82",25165,"TN"
"Tennessee","83",23805,"TN"
"Tennessee","84",21687,"TN"
"Tennessee","85",5799,"TN"
"Tennessee","86",5799,"TN"
"Tennessee","87",5799,"TN"
"Tennessee","88",5799,"TN"
"Tennessee","89",5799,"TN"
"Tennessee","90",5799,"TN"
"Tennessee","91",5799,"TN"
"Tennessee","92",5799,"TN"
"Tennessee","93",5799,"TN"
"Tennessee","94",5799,"TN"
"Tennessee","95",5799,"TN"
"Tennessee","96",5799,"TN"
"Tennessee","97",5799,"TN"
"Tennessee","98",5799,"TN"
"Tennessee","99",5799,"TN"
"Tennessee","100",5799,"TN"
"Tennessee","101",5799,"TN"
"Tennessee","102",5799,"TN"
"Tennessee","103",5799,"TN"
"Tennessee","104",5799,"TN"
"Tennessee","105",5799,"TN"
"Texas","0",377806,"TX"
"Texas","1",383788,"TX"
"Texas","2",399369,"TX"
"Texas","3",411922,"TX"
"Texas","4",418006,"TX"
"Texas","5",415864,"TX"
"Texas","6",410388,"TX"
"Texas","7",406998,"TX"
"Texas","8",414091,"TX"
"Texas","9",416237,"TX"
"Texas","10",415321,"TX"
"Texas","11",424978,"TX"
"Texas","12",423578,"TX"
"Texas","13",420172,"TX"
"Texas","14",419075,"TX"
"Texas","15",417110,"TX"
"Texas","16",414872,"TX"
"Texas","17",410235,"TX"
"Texas","18",404961,"TX"
"Texas","19",405814,"TX"
"Texas","20",394380,"TX"
"Texas","21",392373,"TX"
"Texas","22",398233,"TX"
"Texas","23",404399,"TX"
"Texas","24",413140,"TX"
"Texas","25",420759,"TX"
"Texas","26",428145,"TX"
"Texas","27",441298,"TX"
"Texas","28",442039,"TX"
"Texas","29",440056,"TX"
"Texas","30",425400,"TX"
"Texas","31",419691,"TX"
"Texas","32",417280,"TX"
"Texas","33",419504,"TX"
"Texas","34",422591,"TX"
"Texas","35",410132,"TX"
"Texas","36",416302,"TX"
"Texas","37",414909,"TX"
"Texas","38",409072,"TX"
"Texas","39",414437,"TX"
"Texas","40",385625,"TX"
"Texas","41",377586,"TX"
"Texas","42",374121,"TX"
"Texas","43",366765,"TX"
"Texas","44",373490,"TX"
"Texas","45",361422,"TX"
"Texas","46",362610,"TX"
"Texas","47",371242,"TX"
"Texas","48",381176,"TX"
"Texas","49",376957,"TX"
"Texas","50",351864,"TX"
"Texas","51",339072,"TX"
"Texas","52",331044,"TX"
"Texas","53",332454,"TX"
"Texas","54",346257,"TX"
"Texas","55",348869,"TX"
"Texas","56",346455,"TX"
"Texas","57",342784,"TX"
"Texas","58",340903,"TX"
"Texas","59",342834,"TX"
"Texas","60",326248,"TX"
"Texas","61",319925,"TX"
"Texas","62",313470,"TX"
"Texas","63",299965,"TX"
"Texas","64",293789,"TX"
"Texas","65",276718,"TX"
"Texas","66",264514,"TX"
"Texas","67",248658,"TX"
"Texas","68",239495,"TX"
"Texas","69",231757,"TX"
"Texas","70",221490,"TX"
"Texas","71",216141,"TX"
"Texas","72",220723,"TX"
"Texas","73",164305,"TX"
"Texas","74",161227,"TX"
"Texas","75",154004,"TX"
"Texas","76",149395,"TX"
"Texas","77",128438,"TX"
"Texas","78",118430,"TX"
"Texas","79",109077,"TX"
"Texas","80",98795,"TX"
"Texas","81",91948,"TX"
"Texas","82",82654,"TX"
"Texas","83",76146,"TX"
"Texas","84",71855,"TX"
"Texas","85",19450,"TX"
"Texas","86",19450,"TX"
"Texas","87",19450,"TX"
"Texas","88",19450,"TX"
"Texas","89",19450,"TX"
"Texas","90",19450,"TX"
"Texas","91",19450,"TX"
"Texas","92",19450,"TX"
"Texas","93",19450,"TX"
"Texas","94",19450,"TX"
"Texas","95",19450,"TX"
"Texas","96",19450,"TX"
"Texas","97",19450,"TX"
"Texas","98",19450,"TX"
"Texas","99",19450,"TX"
"Texas","100",19450,"TX"
"Texas","101",19450,"TX"
"Texas","102",19450,"TX"
"Texas","103",19450,"TX"
"Texas","104",19450,"TX"
"Texas","105",19450,"TX"
"Utah","0",48566,"UT"
"Utah","1",47961,"UT"
"Utah","2",49421,"UT"
"Utah","3",50616,"UT"
"Utah","4",51239,"UT"
"Utah","5",51368,"UT"
"Utah","6",52095,"UT"
"Utah","7",50605,"UT"
"Utah","8",51995,"UT"
"Utah","9",52913,"UT"
"Utah","10",52836,"UT"
"Utah","11",54086,"UT"
"Utah","12",54402,"UT"
"Utah","13",53503,"UT"
"Utah","14",53158,"UT"
"Utah","15",52837,"UT"
"Utah","16",52509,"UT"
"Utah","17",51074,"UT"
"Utah","18",49467,"UT"
"Utah","19",47960,"UT"
"Utah","20",47655,"UT"
"Utah","21",50575,"UT"
"Utah","22",54750,"UT"
"Utah","23",56601,"UT"
"Utah","24",55071,"UT"
"Utah","25",52024,"UT"
"Utah","26",49914,"UT"
"Utah","27",50810,"UT"
"Utah","28",50717,"UT"
"Utah","29",47911,"UT"
"Utah","30",46336,"UT"
"Utah","31",44058,"UT"
"Utah","32",42285,"UT"
"Utah","33",43247,"UT"
"Utah","34",44504,"UT"
"Utah","35",44453,"UT"
"Utah","36",46188,"UT"
"Utah","37",46549,"UT"
"Utah","38",46497,"UT"
"Utah","39",47555,"UT"
"Utah","40",45228,"UT"
"Utah","41",44637,"UT"
"Utah","42",43183,"UT"
"Utah","43",40325,"UT"
"Utah","44",38838,"UT"
"Utah","45",36408,"UT"
"Utah","46",35214,"UT"
"Utah","47",34945,"UT"
"Utah","48",35741,"UT"
"Utah","49",34626,"UT"
"Utah","50",32264,"UT"
"Utah","51",30420,"UT"
"Utah","52",29862,"UT"
"Utah","53",29005,"UT"
"Utah","54",29945,"UT"
"Utah","55",30380,"UT"
"Utah","56",31169,"UT"
"Utah","57",31202,"UT"
"Utah","58",31479,"UT"
"Utah","59",31278,"UT"
"Utah","60",30460,"UT"
"Utah","61",30169,"UT"
"Utah","62",29987,"UT"
"Utah","63",28698,"UT"
"Utah","64",28312,"UT"
"Utah","65",27464,"UT"
"Utah","66",26151,"UT"
"Utah","67",24672,"UT"
"Utah","68",23353,"UT"
"Utah","69",22543,"UT"
"Utah","70",21805,"UT"
"Utah","71",21183,"UT"
"Utah","72",21356,"UT"
"Utah","73",15536,"UT"
"Utah","74",15403,"UT"
"Utah","75",15454,"UT"
"Utah","76",15173,"UT"
"Utah","77",12724,"UT"
"Utah","78",11585,"UT"
"Utah","79",10709,"UT"
"Utah","80",9934,"UT"
"Utah","81",9169,"UT"
"Utah","82",8296,"UT"
"Utah","83",7705,"UT"
"Utah","84",7083,"UT"
"Utah","85",1837,"UT"
"Utah","86",1837,"UT"
"Utah","87",1837,"UT"
"Utah","88",1837,"UT"
"Utah","89",1837,"UT"
"Utah","90",1837,"UT"
"Utah","91",1837,"UT"
"Utah","92",1837,"UT"
"Utah","93",1837,"UT"
"Utah","94",1837,"UT"
"Utah","95",1837,"UT"
"Utah","96",1837,"UT"
"Utah","97",1837,"UT"
"Utah","98",1837,"UT"
"Utah","99",1837,"UT"
"Utah","100",1837,"UT"
"Utah","101",1837,"UT"
"Utah","102",1837,"UT"
"Utah","103",1837,"UT"
"Utah","104",1837,"UT"
"Utah","105",1837,"UT"
"Vermont","0",5579,"VT"
"Vermont","1",5558,"VT"
"Vermont","2",5922,"VT"
"Vermont","3",5935,"VT"
"Vermont","4",6049,"VT"
"Vermont","5",6230,"VT"
"Vermont","6",6067,"VT"
"Vermont","7",6233,"VT"
"Vermont","8",6248,"VT"
"Vermont","9",6320,"VT"
"Vermont","10",6305,"VT"
"Vermont","11",6593,"VT"
"Vermont","12",6774,"VT"
"Vermont","13",6681,"VT"
"Vermont","14",6705,"VT"
"Vermont","15",6878,"VT"
"Vermont","16",6994,"VT"
"Vermont","17",6934,"VT"
"Vermont","18",9212,"VT"
"Vermont","19",11198,"VT"
"Vermont","20",10838,"VT"
"Vermont","21",10048,"VT"
"Vermont","22",8987,"VT"
"Vermont","23",7768,"VT"
"Vermont","24",7789,"VT"
"Vermont","25",7665,"VT"
"Vermont","26",7824,"VT"
"Vermont","27",7495,"VT"
"Vermont","28",7515,"VT"
"Vermont","29",7457,"VT"
"Vermont","30",7190,"VT"
"Vermont","31",7342,"VT"
"Vermont","32",7361,"VT"
"Vermont","33",7259,"VT"
"Vermont","34",7300,"VT"
"Vermont","35",7357,"VT"
"Vermont","36",7465,"VT"
"Vermont","37",7403,"VT"
"Vermont","38",7274,"VT"
"Vermont","39",7520,"VT"
"Vermont","40",7015,"VT"
"Vermont","41",6973,"VT"
"Vermont","42",6806,"VT"
"Vermont","43",6535,"VT"
"Vermont","44",6919,"VT"
"Vermont","45",6799,"VT"
"Vermont","46",6866,"VT"
"Vermont","47",7305,"VT"
"Vermont","48",8050,"VT"
"Vermont","49",8315,"VT"
"Vermont","50",7914,"VT"
"Vermont","51",7760,"VT"
"Vermont","52",8012,"VT"
"Vermont","53",8207,"VT"
"Vermont","54",8823,"VT"
"Vermont","55",9111,"VT"
"Vermont","56",9300,"VT"
"Vermont","57",9448,"VT"
"Vermont","58",9974,"VT"
"Vermont","59",9712,"VT"
"Vermont","60",9706,"VT"
"Vermont","61",9748,"VT"
"Vermont","62",9668,"VT"
"Vermont","63",9289,"VT"
"Vermont","64",9423,"VT"
"Vermont","65",8974,"VT"
"Vermont","66",8703,"VT"
"Vermont","67",8376,"VT"
"Vermont","68",8130,"VT"
"Vermont","69",7820,"VT"
"Vermont","70",7584,"VT"
"Vermont","71",7310,"VT"
"Vermont","72",7542,"VT"
"Vermont","73",5377,"VT"
"Vermont","74",5390,"VT"
"Vermont","75",5171,"VT"
"Vermont","76",5208,"VT"
"Vermont","77",4202,"VT"
"Vermont","78",3897,"VT"
"Vermont","79",3460,"VT"
"Vermont","80",3149,"VT"
"Vermont","81",3005,"VT"
"Vermont","82",2596,"VT"
"Vermont","83",2430,"VT"
"Vermont","84",2278,"VT"
"Vermont","85",687,"VT"
"Vermont","86",687,"VT"
"Vermont","87",687,"VT"
"Vermont","88",687,"VT"
"Vermont","89",687,"VT"
"Vermont","90",687,"VT"
"Vermont","91",687,"VT"
"Vermont","92",687,"VT"
"Vermont","93",687,"VT"
"Vermont","94",687,"VT"
"Vermont","95",687,"VT"
"Vermont","96",687,"VT"
"Vermont","97",687,"VT"
"Vermont","98",687,"VT"
"Vermont","99",687,"VT"
"Vermont","100",687,"VT"
"Vermont","101",687,"VT"
"Vermont","102",687,"VT"
"Vermont","103",687,"VT"
"Vermont","104",687,"VT"
"Vermont","105",687,"VT"
"Virginia","0",97864,"VA"
"Virginia","1",99825,"VA"
"Virginia","2",101443,"VA"
"Virginia","3",102904,"VA"
"Virginia","4",103441,"VA"
"Virginia","5",102812,"VA"
"Virginia","6",102507,"VA"
"Virginia","7",102943,"VA"
"Virginia","8",103743,"VA"
"Virginia","9",102881,"VA"
"Virginia","10",102083,"VA"
"Virginia","11",106100,"VA"
"Virginia","12",106349,"VA"
"Virginia","13",105662,"VA"
"Virginia","14",105041,"VA"
"Virginia","15",105689,"VA"
"Virginia","16",104775,"VA"
"Virginia","17",104786,"VA"
"Virginia","18",111206,"VA"
"Virginia","19",115372,"VA"
"Virginia","20",114207,"VA"
"Virginia","21",115115,"VA"
"Virginia","22",113800,"VA"
"Virginia","23",112810,"VA"
"Virginia","24",115687,"VA"
"Virginia","25",118300,"VA"
"Virginia","26",119774,"VA"
"Virginia","27",120363,"VA"
"Virginia","28",122038,"VA"
"Virginia","29",121451,"VA"
"Virginia","30",118247,"VA"
"Virginia","31",117615,"VA"
"Virginia","32",116621,"VA"
"Virginia","33",117905,"VA"
"Virginia","34",118067,"VA"
"Virginia","35",114984,"VA"
"Virginia","36",117201,"VA"
"Virginia","37",116735,"VA"
"Virginia","38",115569,"VA"
"Virginia","39",117224,"VA"
"Virginia","40",109599,"VA"
"Virginia","41",107664,"VA"
"Virginia","42",105789,"VA"
"Virginia","43",102307,"VA"
"Virginia","44",105424,"VA"
"Virginia","45",102373,"VA"
"Virginia","46",104306,"VA"
"Virginia","47",109913,"VA"
"Virginia","48",115217,"VA"
"Virginia","49",115697,"VA"
"Virginia","50",109693,"VA"
"Virginia","51",108067,"VA"
"Virginia","52",108046,"VA"
"Virginia","53",110083,"VA"
"Virginia","54",116879,"VA"
"Virginia","55",118950,"VA"
"Virginia","56",118156,"VA"
"Virginia","57",115771,"VA"
"Virginia","58",116098,"VA"
"Virginia","59",115398,"VA"
"Virginia","60",110920,"VA"
"Virginia","61",109689,"VA"
"Virginia","62",106599,"VA"
"Virginia","63",102328,"VA"
"Virginia","64",100508,"VA"
"Virginia","65",95999,"VA"
"Virginia","66",91437,"VA"
"Virginia","67",86811,"VA"
"Virginia","68",84121,"VA"
"Virginia","69",82490,"VA"
"Virginia","70",80070,"VA"
"Virginia","71",79923,"VA"
"Virginia","72",82315,"VA"
"Virginia","73",60174,"VA"
"Virginia","74",58951,"VA"
"Virginia","75",56789,"VA"
"Virginia","76",57230,"VA"
"Virginia","77",48685,"VA"
"Virginia","78",43698,"VA"
"Virginia","79",40397,"VA"
"Virginia","80",37031,"VA"
"Virginia","81",34213,"VA"
"Virginia","82",30587,"VA"
"Virginia","83",27940,"VA"
"Virginia","84",25560,"VA"
"Virginia","85",7356,"VA"
"Virginia","86",7356,"VA"
"Virginia","87",7356,"VA"
"Virginia","88",7356,"VA"
"Virginia","89",7356,"VA"
"Virginia","90",7356,"VA"
"Virginia","91",7356,"VA"
"Virginia","92",7356,"VA"
"Virginia","93",7356,"VA"
"Virginia","94",7356,"VA"
"Virginia","95",7356,"VA"
"Virginia","96",7356,"VA"
"Virginia","97",7356,"VA"
"Virginia","98",7356,"VA"
"Virginia","99",7356,"VA"
"Virginia","100",7356,"VA"
"Virginia","101",7356,"VA"
"Virginia","102",7356,"VA"
"Virginia","103",7356,"VA"
"Virginia","104",7356,"VA"
"Virginia","105",7356,"VA"
"Washington","0",88095,"WA"
"Washington","1",88292,"WA"
"Washington","2",92153,"WA"
"Washington","3",93588,"WA"
"Washington","4",94348,"WA"
"Washington","5",93691,"WA"
"Washington","6",94015,"WA"
"Washington","7",92998,"WA"
"Washington","8",93926,"WA"
"Washington","9",94147,"WA"
"Washington","10",93421,"WA"
"Washington","11",95294,"WA"
"Washington","12",94405,"WA"
"Washington","13",92372,"WA"
"Washington","14",91502,"WA"
"Washington","15",90978,"WA"
"Washington","16",90157,"WA"
"Washington","17",89679,"WA"
"Washington","18",88906,"WA"
"Washington","19",88339,"WA"
"Washington","20",89802,"WA"
"Washington","21",91793,"WA"
"Washington","22",95255,"WA"
"Washington","23",99670,"WA"
"Washington","24",104743,"WA"
"Washington","25",109693,"WA"
"Washington","26",113228,"WA"
"Washington","27",119950,"WA"
"Washington","28",124594,"WA"
"Washington","29",125131,"WA"
"Washington","30",120390,"WA"
"Washington","31",116027,"WA"
"Washington","32",113501,"WA"
"Washington","33",114537,"WA"
"Washington","34",115024,"WA"
"Washington","35",111478,"WA"
"Washington","36",111229,"WA"
"Washington","37",111002,"WA"
"Washington","38",108237,"WA"
"Washington","39",108164,"WA"
"Washington","40",100271,"WA"
"Washington","41",97271,"WA"
"Washington","42",95340,"WA"
"Washington","43",91944,"WA"
"Washington","44",93205,"WA"
"Washington","45",88883,"WA"
"Washington","46",88322,"WA"
"Washington","47",92015,"WA"
"Washington","48",98115,"WA"
"Washington","49",100218,"WA"
"Washington","50",95182,"WA"
"Washington","51",90595,"WA"
"Washington","52",88429,"WA"
"Washington","53",88540,"WA"
"Washington","54",93478,"WA"
"Washington","55",95971,"WA"
"Washington","56",97661,"WA"
"Washington","57",97385,"WA"
"Washington","58",98487,"WA"
"Washington","59",98924,"WA"
"Washington","60",95709,"WA"
"Washington","61",95847,"WA"
"Washington","62",95120,"WA"
"Washington","63",92426,"WA"
"Washington","64",92078,"WA"
"Washington","65",89034,"WA"
"Washington","66",86383,"WA"
"Washington","67",81844,"WA"
"Washington","68",78574,"WA"
"Washington","69",76130,"WA"
"Washington","70",73232,"WA"
"Washington","71",71438,"WA"
"Washington","72",73672,"WA"
"Washington","73",53061,"WA"
"Washington","74",52156,"WA"
"Washington","75",50260,"WA"
"Washington","76",49187,"WA"
"Washington","77",41444,"WA"
"Washington","78",36656,"WA"
"Washington","79",33387,"WA"
"Washington","80",30473,"WA"
"Washington","81",28545,"WA"
"Washington","82",25356,"WA"
"Washington","83",23145,"WA"
"Washington","84",21168,"WA"
"Washington","85",6408,"WA"
"Washington","86",6408,"WA"
"Washington","87",6408,"WA"
"Washington","88",6408,"WA"
"Washington","89",6408,"WA"
"Washington","90",6408,"WA"
"Washington","91",6408,"WA"
"Washington","92",6408,"WA"
"Washington","93",6408,"WA"
"Washington","94",6408,"WA"
"Washington","95",6408,"WA"
"Washington","96",6408,"WA"
"Washington","97",6408,"WA"
"Washington","98",6408,"WA"
"Washington","99",6408,"WA"
"Washington","100",6408,"WA"
"Washington","101",6408,"WA"
"Washington","102",6408,"WA"
"Washington","103",6408,"WA"
"Washington","104",6408,"WA"
"Washington","105",6408,"WA"
"West Virginia","0",17755,"WV"
"West Virginia","1",17978,"WV"
"West Virginia","2",18620,"WV"
"West Virginia","3",19022,"WV"
"West Virginia","4",19650,"WV"
"West Virginia","5",19961,"WV"
"West Virginia","6",20189,"WV"
"West Virginia","7",20126,"WV"
"West Virginia","8",20011,"WV"
"West Virginia","9",19993,"WV"
"West Virginia","10",20111,"WV"
"West Virginia","11",20894,"WV"
"West Virginia","12",20844,"WV"
"West Virginia","13",20668,"WV"
"West Virginia","14",20675,"WV"
"West Virginia","15",21035,"WV"
"West Virginia","16",20947,"WV"
"West Virginia","17",21088,"WV"
"West Virginia","18",21161,"WV"
"West Virginia","19",21745,"WV"
"West Virginia","20",21923,"WV"
"West Virginia","21",22335,"WV"
"West Virginia","22",22558,"WV"
"West Virginia","23",22181,"WV"
"West Virginia","24",21883,"WV"
"West Virginia","25",21720,"WV"
"West Virginia","26",21519,"WV"
"West Virginia","27",22600,"WV"
"West Virginia","28",23230,"WV"
"West Virginia","29",22799,"WV"
"West Virginia","30",21347,"WV"
"West Virginia","31",20272,"WV"
"West Virginia","32",20224,"WV"
"West Virginia","33",20063,"WV"
"West Virginia","34",20230,"WV"
"West Virginia","35",19733,"WV"
"West Virginia","36",21149,"WV"
"West Virginia","37",21238,"WV"
"West Virginia","38",21468,"WV"
"West Virginia","39",22825,"WV"
"West Virginia","40",21680,"WV"
"West Virginia","41",21596,"WV"
"West Virginia","42",21651,"WV"
"West Virginia","43",20642,"WV"
"West Virginia","44",21820,"WV"
"West Virginia","45",21084,"WV"
"West Virginia","46",21984,"WV"
"West Virginia","47",22915,"WV"
"West Virginia","48",24227,"WV"
"West Virginia","49",23955,"WV"
"West Virginia","50",22650,"WV"
"West Virginia","51",22361,"WV"
"West Virginia","52",22725,"WV"
"West Virginia","53",22904,"WV"
"West Virginia","54",24446,"WV"
"West Virginia","55",24706,"WV"
"West Virginia","56",24612,"WV"
"West Virginia","57",24573,"WV"
"West Virginia","58",25234,"WV"
"West Virginia","59",25902,"WV"
"West Virginia","60",26006,"WV"
"West Virginia","61",26537,"WV"
"West Virginia","62",26389,"WV"
"West Virginia","63",25201,"WV"
"West Virginia","64",25566,"WV"
"West Virginia","65",24794,"WV"
"West Virginia","66",24315,"WV"
"West Virginia","67",23810,"WV"
"West Virginia","68",23465,"WV"
"West Virginia","69",22801,"WV"
"West Virginia","70",22718,"WV"
"West Virginia","71",21875,"WV"
"West Virginia","72",22515,"WV"
"West Virginia","73",15584,"WV"
"West Virginia","74",15446,"WV"
"West Virginia","75",14790,"WV"
"West Virginia","76",15019,"WV"
"West Virginia","77",12960,"WV"
"West Virginia","78",12032,"WV"
"West Virginia","79",10905,"WV"
"West Virginia","80",10167,"WV"
"West Virginia","81",9688,"WV"
"West Virginia","82",8840,"WV"
"West Virginia","83",7848,"WV"
"West Virginia","84",7303,"WV"
"West Virginia","85",1911,"WV"
"West Virginia","86",1911,"WV"
"West Virginia","87",1911,"WV"
"West Virginia","88",1911,"WV"
"West Virginia","89",1911,"WV"
"West Virginia","90",1911,"WV"
"West Virginia","91",1911,"WV"
"West Virginia","92",1911,"WV"
"West Virginia","93",1911,"WV"
"West Virginia","94",1911,"WV"
"West Virginia","95",1911,"WV"
"West Virginia","96",1911,"WV"
"West Virginia","97",1911,"WV"
"West Virginia","98",1911,"WV"
"West Virginia","99",1911,"WV"
"West Virginia","100",1911,"WV"
"West Virginia","101",1911,"WV"
"West Virginia","102",1911,"WV"
"West Virginia","103",1911,"WV"
"West Virginia","104",1911,"WV"
"West Virginia","105",1911,"WV"
"Wisconsin","0",63366,"WI"
"Wisconsin","1",64258,"WI"
"Wisconsin","2",66589,"WI"
"Wisconsin","3",67711,"WI"
"Wisconsin","4",68572,"WI"
"Wisconsin","5",68237,"WI"
"Wisconsin","6",68628,"WI"
"Wisconsin","7",69102,"WI"
"Wisconsin","8",69473,"WI"
"Wisconsin","9",71800,"WI"
"Wisconsin","10",71443,"WI"
"Wisconsin","11",73463,"WI"
"Wisconsin","12",74291,"WI"
"Wisconsin","13",73861,"WI"
"Wisconsin","14",73733,"WI"
"Wisconsin","15",74505,"WI"
"Wisconsin","16",73798,"WI"
"Wisconsin","17",73767,"WI"
"Wisconsin","18",75268,"WI"
"Wisconsin","19",80230,"WI"
"Wisconsin","20",79368,"WI"
"Wisconsin","21",78967,"WI"
"Wisconsin","22",79323,"WI"
"Wisconsin","23",77311,"WI"
"Wisconsin","24",75603,"WI"
"Wisconsin","25",76880,"WI"
"Wisconsin","26",77519,"WI"
"Wisconsin","27",77243,"WI"
"Wisconsin","28",74449,"WI"
"Wisconsin","29",73553,"WI"
"Wisconsin","30",71011,"WI"
"Wisconsin","31",70365,"WI"
"Wisconsin","32",71108,"WI"
"Wisconsin","33",73093,"WI"
"Wisconsin","34",76001,"WI"
"Wisconsin","35",73311,"WI"
"Wisconsin","36",74769,"WI"
"Wisconsin","37",74909,"WI"
